Name,Surname,Client Code,Reference Month,Total Liquidity,Total Loans/Engagements,Total Investments,Interest Margin,Food Expenses,Transport Expenses,Entertainment Expenses,Healthcare Expenses,Consultant Name,Consultant Code
David,Reyes,cb5cfea1-177e-474e-824c-6e1bd88c7b45,2024-08-01,3996.0981,10.0,32072.596,12.408798,464.26443,159.13565,92.00412,133.80383,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
David,Reyes,cb5cfea1-177e-474e-824c-6e1bd88c7b45,2024-09-01,4006.2126,10.0,32284.932,12.509201,471.4743,160.64297,86.756355,135.08044,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
David,Reyes,cb5cfea1-177e-474e-824c-6e1bd88c7b45,2024-10-01,4017.0005,10.0,32486.074,12.594978,478.3798,162.33174,81.86044,136.61075,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
David,Reyes,cb5cfea1-177e-474e-824c-6e1bd88c7b45,2024-11-01,4028.8718,10.0,32675.574,12.670467,484.98245,164.21777,77.280136,138.35207,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
David,Reyes,cb5cfea1-177e-474e-824c-6e1bd88c7b45,2024-12-01,4041.7568,10.0,32853.027,12.740209,491.32208,166.29153,72.984566,140.27214,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-01-01,103892.92,10.0,13502.486,55.74895,620.45984,319.05652,182.22133,158.53024,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-02-01,103844.06,10.0,13532.144,55.44714,623.74677,325.07407,181.01704,159.70253,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-03-01,104389.6,10.0,13544.668,55.516777,628.2352,330.29297,180.2211,160.91255,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-04-01,104792.26,10.0,13556.456,55.733337,633.06006,335.41016,179.42522,162.16017,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-05-01,105238.99,10.0,13569.376,55.95327,638.0897,340.5696,178.6651,163.43399,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-06-01,105728.42,10.0,13583.462,56.19723,643.3611,345.78564,177.95906,164.84705,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-07-01,106268.48,10.0,13599.084,56.469223,648.9063,351.08777,177.31192,166.4465,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-08-01,106867.64,10.0,13616.452,56.770756,654.7452,356.49802,176.72798,168.2513,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-09-01,107533.87,10.0,13635.801,57.10603,660.9037,362.0419,176.2111,170.28703,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-10-01,108276.625,10.0,13657.402,57.479733,667.41266,367.7495,175.76555,172.58296,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-11-01,109106.08,10.0,13681.412,57.89666,674.28485,373.65002,175.3975,175.17339,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Nicole,Farley,99266274-e876-42fe-9447-a36e7550e068,2024-12-01,110034.53,10.0,13708.138,58.363136,681.554,379.78015,175.11255,178.09674,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-01-01,11116.0,10.0,21052.277,26.363266,548.2255,311.65494,134.2772,283.31543,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-02-01,11116.0,10.0,21349.793,18.677704,541.8503,300.9844,133.74635,278.26187,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-03-01,11116.0,10.0,21557.432,15.261038,546.3608,301.02118,133.67744,274.49136,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-04-01,11116.0,10.0,21605.846,13.4516,547.28094,303.25522,136.142,273.3971,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-05-01,11116.0,10.0,21589.47,12.672046,548.3615,306.05377,138.98958,273.51285,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-06-01,11116.0,10.0,21531.914,12.324624,549.1859,308.969,142.07889,274.219,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-07-01,11116.0,10.0,21453.045,12.164927,549.831,311.9246,145.32281,275.29898,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-08-01,11116.0,10.0,21360.838,12.081425,550.2223,314.92242,148.7423,276.6886,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-09-01,11116.0,10.0,21259.395,12.028092,550.322,317.97446,152.35686,278.37866,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-10-01,11116.0,10.0,21150.197,12.0,550.09015,321.09302,156.19228,280.3832,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-11-01,11116.0,10.0,21033.926,12.0,549.4696,324.27563,160.27165,282.7216,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Teresa,Long,1c761725-a6eb-4ea9-a7b9-1d4578000d6e,2024-12-01,11116.0,10.0,20911.047,12.0,548.3957,327.5122,164.61676,285.41373,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-01-01,26572.602,10.0,29429.666,22.992048,517.409,134.62106,104.09399,181.24916,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-02-01,26313.66,10.0,29396.607,22.799137,520.4979,137.5883,104.6564,183.93248,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-03-01,26776.49,10.0,29351.195,23.100115,517.49084,144.70862,107.48554,184.46806,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-04-01,27248.697,10.0,29307.832,23.33527,515.1366,151.00374,110.09465,185.18585,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-05-01,27703.822,10.0,29266.398,23.560926,512.87726,156.69157,112.61337,185.90167,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-06-01,28154.6,10.0,29233.389,23.777126,510.7313,161.85275,115.04834,186.69461,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-07-01,28588.248,10.0,29206.719,23.985731,508.67975,166.5043,117.393326,187.54446,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-08-01,29004.062,10.0,29185.863,24.186584,506.7128,170.67401,119.64961,188.44295,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-09-01,29401.285,10.0,29170.004,24.379314,504.8231,174.38445,121.819756,189.38266,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-10-01,29779.943,10.0,29158.342,24.564098,503.00443,177.66153,123.907455,190.35597,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-11-01,30145.277,10.0,29148.465,24.74492,501.2893,180.54488,125.913574,191.34413,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Cheryl,Johnson,47027e9f-7081-45f2-874d-ebf7023e9f3e,2024-12-01,30497.29,10.0,29140.574,24.920935,499.72806,183.06198,127.83547,192.34091,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-01-01,22841.0,10.0,44455.06,53.89332,200.0,309.85126,152.46141,106.38566,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-02-01,22841.0,10.0,45622.48,36.51242,200.0,303.69818,168.1969,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-03-01,22841.0,10.0,46294.438,31.183764,200.0,290.46893,177.40704,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-04-01,22841.0,10.0,46853.81,28.973251,200.0,280.89114,187.58488,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-05-01,22841.0,10.0,47057.812,27.533783,200.0,275.44025,194.30702,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-06-01,22841.0,10.0,47134.945,26.769152,200.0,271.91718,199.56058,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-07-01,22841.0,10.0,47132.234,26.342392,200.0,270.09058,204.04263,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-08-01,22841.0,10.0,47092.066,26.09334,200.0,269.4056,208.11201,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-09-01,22841.0,10.0,47032.45,25.934752,200.0,269.6756,212.06862,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-10-01,22841.0,10.0,46965.227,25.825727,200.0,270.79645,216.02777,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-11-01,22841.0,10.0,46896.457,25.74233,200.0,272.73392,220.06285,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Johnson,1be3b75e-0a87-42a7-994f-91731d9800e6,2024-12-01,22841.0,10.0,46830.44,25.668009,200.0,275.43835,224.20178,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-01-01,124002.81,10.0,148.53102,63.602867,579.3696,152.53519,140.41782,173.52983,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-02-01,123650.87,10.0,150.20741,63.06173,561.38104,161.06285,153.9139,182.84756,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-03-01,123244.45,10.0,152.72955,62.266808,558.5718,168.73476,160.4879,183.46301,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-04-01,122868.44,10.0,155.53062,61.823063,558.6454,174.89963,163.9505,186.66402,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-05-01,122440.445,10.0,158.19751,61.510117,558.77576,180.468,166.81369,190.50583,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-06-01,122045.51,10.0,160.77443,61.260044,559.1442,185.77832,169.30841,194.78929,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-07-01,121703.805,10.0,163.25638,61.050198,559.7024,190.93498,171.45464,199.35385,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-08-01,121413.52,10.0,165.65527,60.86939,560.41235,195.95074,173.32301,204.2133,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-09-01,121165.016,10.0,167.97646,60.711254,561.25354,200.69595,174.9851,209.4856,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-10-01,120940.16,10.0,170.21916,60.57248,562.1579,205.25078,176.4877,215.19597,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-11-01,120736.61,10.0,172.39566,60.45031,563.09863,209.6772,177.86516,221.32649,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brandon,Gardner,c5d15801-2cac-4123-b165-c2340098d2f7,2024-12-01,120553.086,10.0,174.51671,60.343475,564.05725,214.03314,179.14474,227.86833,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-01-01,168.72993,10.0,36863.67,11.907549,423.10767,197.89204,62.086674,225.60449,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-02-01,168.95702,10.0,36845.293,12.031794,416.12476,197.02026,60.951763,228.97168,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-03-01,169.02306,10.0,36824.277,12.128724,409.23148,196.35297,60.139168,232.64444,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-04-01,169.15001,10.0,36811.94,12.172939,402.49182,195.57065,59.418217,236.2106,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-05-01,169.2901,10.0,36795.543,12.212023,395.93774,194.99466,58.71539,239.8042,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-06-01,169.45126,10.0,36778.07,12.238484,389.51407,194.49715,58.047466,243.35725,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-07-01,169.62836,10.0,36758.45,12.252649,383.17242,194.05719,57.426487,246.85194,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-08-01,169.8122,10.0,36736.39,12.258629,376.85486,193.68636,56.86628,250.27975,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-09-01,169.99794,10.0,36711.316,12.256792,370.54578,193.37044,56.36781,253.63983,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-10-01,170.18382,10.0,36683.277,12.244816,364.26285,193.04056,55.913338,256.97073,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-11-01,170.36278,10.0,36650.92,12.226126,357.98645,192.70776,55.503677,260.27237,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jonathan,Graves,9da2b3ac-2c19-4a24-a108-4c94ffc17e41,2024-12-01,170.53024,10.0,36613.71,12.201605,351.70395,192.37349,55.1405,263.53894,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-01-01,8938.0,10.0,39672.31,19.702442,474.55225,291.33148,58.633068,116.241325,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-02-01,8938.0,13.886751,39804.625,18.78812,473.59702,280.81033,63.605038,118.94375,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-03-01,8938.0,10.0,39831.0,18.352135,473.63766,275.69672,67.880806,120.21181,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-04-01,8938.0,10.0,39821.477,18.200346,474.35785,272.16794,71.88968,121.02546,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-05-01,8938.0,10.0,39816.293,18.090296,473.9273,268.78745,75.63039,121.922585,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-06-01,8938.0,10.0,39806.254,18.030933,472.97845,265.58926,79.177635,122.84708,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-07-01,8938.0,10.0,39792.11,18.00181,471.70023,262.48492,82.56228,123.79341,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-08-01,8938.0,10.0,39774.516,17.988535,470.13193,259.39825,85.80057,124.75884,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-09-01,8938.0,10.0,39753.51,17.984507,468.32632,256.29565,88.90473,125.74286,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-10-01,8938.0,10.0,39729.215,17.985516,466.31717,253.15689,91.88281,126.7451,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-11-01,8938.0,10.0,39701.715,17.989069,464.1275,249.97044,94.74053,127.7654,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Davis,997340bc-7576-4605-82ab-7434c11be0b8,2024-12-01,8938.0,10.0,39671.08,17.993696,461.775,246.73004,97.48208,128.80371,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-01-01,20227.42,10.0,13739.0,14.539603,467.6594,322.93674,170.7354,247.30093,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-02-01,20338.02,10.0,13739.0,14.26671,465.13635,323.52933,171.51125,252.17993,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-03-01,19924.506,10.0,13739.0,14.111486,464.43958,324.04144,171.01912,254.25194,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-04-01,19459.732,10.0,13739.0,13.982374,464.2085,324.2846,171.09042,255.91003,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-05-01,19025.79,10.0,13739.0,13.787052,463.77792,324.62564,171.27177,257.5665,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-06-01,18571.459,10.0,13739.0,13.584173,463.20636,324.95786,171.47743,259.19138,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-07-01,18101.385,10.0,13739.0,13.369655,462.50507,325.27945,171.70331,260.7742,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-08-01,17613.795,10.0,13739.0,13.144007,461.66943,325.57544,171.95216,262.31165,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-09-01,17109.088,10.0,13739.0,12.915222,460.73083,325.85284,172.25998,263.8002,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-10-01,16592.871,10.0,13739.0,12.690384,459.73462,326.13562,172.69069,265.24283,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-11-01,16068.905,10.0,13739.0,12.464316,458.6691,326.43417,173.25688,266.6495,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
James,Bennett,c35b4484-af6d-4f28-b9a9-00047b114aea,2024-12-01,15536.88,10.0,13739.0,12.236006,457.5267,326.75192,173.96458,268.02856,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-01-01,132330.23,271.69464,15147.495,69.76046,685.8302,122.00988,83.67076,216.10443,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-02-01,131939.44,55.840202,15190.079,69.41783,687.06067,121.85632,82.65139,213.15823,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-03-01,132590.55,10.0,15286.206,70.03738,687.13257,119.02162,84.18891,209.16077,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-04-01,133386.69,10.0,15373.742,70.441864,687.36115,116.51944,85.355354,205.09096,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-05-01,134091.44,10.0,15463.864,70.83376,687.5903,114.288246,86.576126,201.10901,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-06-01,134766.86,10.0,15553.124,71.203865,687.8298,112.41311,87.81756,197.13924,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-07-01,135390.78,10.0,15641.253,71.55364,688.0806,110.91783,89.08794,193.16278,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-08-01,135964.52,10.0,15728.378,71.878395,688.3671,109.7581,90.39736,189.18253,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-09-01,136488.92,10.0,15814.356,72.17773,688.689,108.94382,91.74701,185.19295,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-10-01,136967.11,10.0,15899.011,72.452736,689.0473,108.48574,93.13586,181.18555,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-11-01,137400.78,10.0,15982.207,72.70434,689.443,108.39212,94.56423,177.1519,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Hunter,c09a5c5d-fa89-4ab6-98fc-a67da2f01a67,2024-12-01,137791.83,10.0,16063.839,72.93813,689.83954,108.64624,96.00409,173.07672,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-01-01,52478.844,10.0,29720.21,36.101025,504.9332,259.71368,124.44245,187.459,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-02-01,52165.62,10.0,29640.541,36.238224,509.96268,252.46329,123.67443,186.59746,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-03-01,52249.434,10.0,29586.139,36.23796,515.321,246.40417,123.10247,186.41924,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-04-01,52288.89,10.0,29530.863,36.255444,520.5528,240.54237,122.59918,186.43533,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-05-01,52326.863,10.0,29477.64,36.26355,525.7673,234.7433,122.13878,186.55432,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-06-01,52365.87,10.0,29426.584,36.263763,530.91034,228.99394,121.72113,186.76915,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-07-01,52398.258,10.0,29377.76,36.261723,535.9736,223.29993,121.3533,187.08484,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
